"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2020-04-21,"17:26:00","D5","VVX10",17.6
2020-04-21,"17:26:00","D5","DVVX10",81
2020-04-21,NA,"X2","TM",14.6
2020-04-21,"04:11:00","X2","TX",15.2
2020-04-21,"23:13:00","X2","TN",13.5
2020-04-21,NA,"X2","HRM",100
2020-04-21,"23:30:00","X2","HRX",100
2020-04-21,"19:30:00","X2","HRN",95
2020-04-21,NA,"X4","TM",14.6
2020-04-21,"10:54:00","X4","TX",15.2
2020-04-21,"23:18:00","X4","TN",13.2
2020-04-21,NA,"X4","HRM",97
2020-04-21,"23:30:00","X4","HRX",100
2020-04-21,"19:23:00","X4","HRN",87
2020-04-21,NA,"X4","PM",1000.3
2020-04-21,"23:58:00","X4","PX",1003.1
2020-04-21,"17:18:00","X4","PN",998.6
2020-04-21,NA,"X4","PPT",93.2
2020-04-21,NA,"X4","RS24h",3.5
2020-04-21,NA,"X4","VVM10",2.4
2020-04-21,NA,"X4","DVM10",70
2020-04-21,"17:33:00","X4","VVX10",14.1
2020-04-21,"17:33:00","X4","DVVX10",71
2020-04-21,NA,"X8","TM",14.3
2020-04-21,"10:56:00","X8","TX",15.1
2020-04-21,"23:32:00","X8","TN",12.9
2020-04-21,NA,"X8","HRM",99
2020-04-21,"23:30:00","X8","HRX",100
2020-04-21,"19:41:00","X8","HRN",94
2020-04-21,NA,"X8","PM",994.9
2020-04-21,"23:47:00","X8","PX",997.7
2020-04-21,"17:23:00","X8","PN",993.2
2020-04-21,NA,"X8","PPT",83.9
2020-04-21,NA,"X8","RS24h",3.6
2020-04-21,NA,"X8","VVM10",2.8
2020-04-21,NA,"X8","DVM10",52
2020-04-21,"17:30:00","X8","VVX10",13.9
2020-04-21,"17:30:00","X8","DVVX10",69
2020-04-22,NA,"D5","TM",11.5
2020-04-22,"16:00:00","D5","TX",13.3
2020-04-22,"05:05:00","D5","TN",10.1
2020-04-22,NA,"D5","HRM",89
2020-04-22,"03:30:00","D5","HRX",99
2020-04-22,"16:04:00","D5","HRN",79
2020-04-22,NA,"D5","PM",965.3
2020-04-22,"23:30:00","D5","PX",971.1
2020-04-22,"00:17:00","D5","PN",958.9
2020-04-22,NA,"D5","PPT",4.1
2020-04-22,NA,"D5","RS24h",13.8
2020-04-22,NA,"D5","VVM10",7
2020-04-22,NA,"D5","DVM10",61
2020-04-22,"05:38:00","D5","VVX10",18.9
2020-04-22,"05:38:00","D5","DVVX10",29
2020-04-22,NA,"X2","TM",15
2020-04-22,"11:54:00","X2","TX",17.2
2020-04-22,"04:30:00","X2","TN",13.5
2020-04-22,NA,"X2","HRM",79
2020-04-22,"01:00:00","X2","HRX",100
2020-04-22,"11:55:00","X2","HRN",65
2020-04-22,NA,"X4","TM",15.1
2020-04-22,"11:57:00","X4","TX",18.1
2020-04-22,"00:00:00","X4","TN",13.5
2020-04-22,NA,"X4","HRM",74
2020-04-22,"00:30:00","X4","HRX",100
2020-04-22,"11:59:00","X4","HRN",58
2020-04-22,NA,"X4","PM",1009.6
2020-04-22,"23:38:00","X4","PX",1015.5
2020-04-22,"00:14:00","X4","PN",1002.8
2020-04-22,NA,"X4","PPT",4.7
2020-04-22,NA,"X4","RS24h",18.6
2020-04-22,NA,"X4","VVM10",3.6
2020-04-22,NA,"X4","DVM10",68
2020-04-22,"10:46:00","X4","VVX10",12.3
2020-04-22,"10:46:00","X4","DVVX10",32
2020-04-22,NA,"X8","TM",14.5
2020-04-22,"12:10:00","X8","TX",17.2
2020-04-22,"00:12:00","X8","TN",13
2020-04-22,NA,"X8","HRM",78
2020-04-22,"01:30:00","X8","HRX",100
2020-04-22,"12:10:00","X8","HRN",64
2020-04-22,NA,"X8","PM",1004.2
2020-04-22,"23:48:00","X8","PX",1010.1
2020-04-22,"00:04:00","X8","PN",997.4
2020-04-22,NA,"X8","PPT",5.5
2020-04-22,NA,"X8","RS24h",15.2
2020-04-22,NA,"X8","VVM10",3.9
2020-04-22,NA,"X8","DVM10",58
2020-04-22,"11:15:00","X8","VVX10",14.6
2020-04-22,"11:15:00","X8","DVVX10",37
2020-04-23,NA,"D5","TM",14.6
2020-04-23,"14:09:00","D5","TX",19.4
2020-04-23,"02:45:00","D5","TN",10.7
2020-04-23,NA,"D5","HRM",72
2020-04-23,"00:00:00","D5","HRX",92
2020-04-23,"13:26:00","D5","HRN",48
2020-04-23,NA,"D5","PM",970.6
2020-04-23,"10:00:00","D5","PX",971.9
2020-04-23,"17:21:00","D5","PN",969.5
2020-04-23,NA,"D5","PPT",0
2020-04-23,NA,"D5","RS24h",18.3
2020-04-23,NA,"D5","VVM10",4.3
2020-04-23,NA,"D5","DVM10",271
2020-04-23,"12:53:00","D5","VVX10",8.4
2020-04-23,"12:53:00","D5","DVVX10",204
2020-04-23,NA,"X2","TM",17.5
2020-04-23,"13:31:00","X2","TX",23.2
2020-04-23,"00:12:00","X2","TN",13.7
2020-04-23,NA,"X2","HRM",67
2020-04-23,"00:28:00","X2","HRX",89
2020-04-23,"14:12:00","X2","HRN",37
2020-04-23,NA,"X4","TM",17.7
2020-04-23,"12:40:00","X4","TX",22.7
2020-04-23,"00:00:00","X4","TN",13.9
2020-04-23,NA,"X4","HRM",59
2020-04-23,"00:02:00","X4","HRX",83
2020-04-23,"13:36:00","X4","HRN",33
2020-04-23,NA,"X4","PM",1014.3
2020-04-23,"10:03:00","X4","PX",1015.6
2020-04-23,"17:29:00","X4","PN",1012.9
2020-04-23,NA,"X4","PPT",0
2020-04-23,NA,"X4","RS24h",22.5
2020-04-23,NA,"X4","VVM10",1.9
2020-04-23,NA,"X4","DVM10",263
2020-04-23,"15:54:00","X4","VVX10",8.2
2020-04-23,"15:54:00","X4","DVVX10",252
2020-04-23,NA,"X8","TM",16.6
2020-04-23,"13:38:00","X8","TX",21.6
2020-04-23,"01:00:00","X8","TN",13.3
2020-04-23,NA,"X8","HRM",67
2020-04-23,"01:22:00","X8","HRX",86
2020-04-23,"13:25:00","X8","HRN",39
2020-04-23,NA,"X8","PM",1009.1
2020-04-23,"10:30:00","X8","PX",1010.3
2020-04-23,"17:30:00","X8","PN",1007.9
2020-04-23,NA,"X8","PPT",0
2020-04-23,NA,"X8","RS24h",20.6
2020-04-23,NA,"X8","VVM10",2.3
2020-04-23,NA,"X8","DVM10",265
2020-04-23,"14:25:00","X8","VVX10",8.6
2020-04-23,"14:25:00","X8","DVVX10",230
2020-04-24,NA,"D5","TM",16.3
2020-04-24,"13:19:00","D5","TX",19.9
2020-04-24,"23:51:00","D5","TN",13.7
2020-04-24,NA,"D5","HRM",63
2020-04-24,"08:09:00","D5","HRX",78
2020-04-24,"15:34:00","D5","HRN",48
2020-04-24,NA,"D5","PM",967.5
2020-04-24,"00:02:00","D5","PX",969.9
2020-04-24,"18:30:00","D5","PN",965.5
2020-04-24,NA,"D5","PPT",0
2020-04-24,NA,"D5","RS24h",27.2
2020-04-24,NA,"D5","VVM10",3.4
2020-04-24,NA,"D5","DVM10",248
2020-04-24,"12:23:00","D5","VVX10",7.7
2020-04-24,"12:23:00","D5","DVVX10",198
2020-04-24,NA,"X2","TM",17.7
2020-04-24,"15:09:00","X2","TX",22.1
2020-04-24,"05:30:00","X2","TN",14.1
2020-04-24,NA,"X2","HRM",72
2020-04-24,"05:36:00","X2","HRX",91
2020-04-24,"16:59:00","X2","HRN",43
2020-04-24,NA,"X4","TM",18.3
2020-04-24,"13:30:00","X4","TX",21.9
2020-04-24,"01:09:00","X4","TN",15.3
2020-04-24,NA,"X4","HRM",62
2020-04-24,"23:34:00","X4","HRX",82
2020-04-24,"16:50:00","X4","HRN",40
2020-04-24,NA,"X4","PM",1011
2020-04-24,"00:00:00","X4","PX",1013.8
2020-04-24,"18:40:00","X4","PN",1008.8
2020-04-24,NA,"X4","PPT",0
2020-04-24,NA,"X4","RS24h",26.8
2020-04-24,NA,"X4","VVM10",1.8
2020-04-24,NA,"X4","DVM10",225
2020-04-24,"13:10:00","X4","VVX10",7.3
2020-04-24,"13:10:00","X4","DVVX10",234
2020-04-24,NA,"X8","TM",17.2
2020-04-24,"11:42:00","X8","TX",21.1
2020-04-24,"00:02:00","X8","TN",13.6
2020-04-24,NA,"X8","HRM",68
2020-04-24,"22:13:00","X8","HRX",89
2020-04-24,"11:46:00","X8","HRN",45
2020-04-24,NA,"X8","PM",1005.8
2020-04-24,"00:00:00","X8","PX",1008.4
2020-04-24,"18:41:00","X8","PN",1003.7
2020-04-24,NA,"X8","PPT",0
2020-04-24,NA,"X8","RS24h",26.6
2020-04-24,NA,"X8","VVM10",1.8
2020-04-24,NA,"X8","DVM10",236
2020-04-24,"12:47:00","X8","VVX10",7.2
2020-04-24,"12:47:00","X8","DVVX10",218
2020-04-25,NA,"D5","TM",15.2
2020-04-25,"15:26:00","D5","TX",20
2020-04-25,"04:20:00","D5","TN",12.2
2020-04-25,NA,"D5","HRM",68
2020-04-25,"21:30:00","D5","HRX",95
2020-04-25,"14:01:00","D5","HRN",48
2020-04-25,NA,"D5","PM",962.7
2020-04-25,"00:00:00","D5","PX",965.7
2020-04-25,"17:34:00","D5","PN",960.9
2020-04-25,NA,"D5","PPT",0
2020-04-25,NA,"D5","RS24h",27
2020-04-25,NA,"D5","VVM10",2.6
2020-04-25,NA,"D5","DVM10",224
2020-04-25,"12:38:00","D5","VVX10",7.8
2020-04-25,"12:38:00","D5","DVVX10",179
2020-04-25,NA,"X2","TM",16.5
2020-04-25,"15:51:00","X2","TX",20.4
2020-04-25,"03:44:00","X2","TN",12.7
2020-04-25,NA,"X2","HRM",79
2020-04-25,"23:30:00","X2","HRX",94
2020-04-25,"09:40:00","X2","HRN",55
2020-04-25,NA,"X4","TM",17
2020-04-25,"16:07:00","X4","TX",20.5
2020-04-25,"05:19:00","X4","TN",14.2
2020-04-25,NA,"X4","HRM",70
2020-04-25,"05:30:00","X4","HRX",87
2020-04-25,"15:45:00","X4","HRN",41
2020-04-25,NA,"X4","PM",1006.2
2020-04-25,"00:00:00","X4","PX",1009.4
2020-04-25,"17:06:00","X4","PN",1004
2020-04-25,NA,"X4","PPT",0
2020-04-25,NA,"X4","RS24h",26.7
2020-04-25,NA,"X4","VVM10",1.5
2020-04-25,NA,"X4","DVM10",155
2020-04-25,"11:16:00","X4","VVX10",6
2020-04-25,"11:16:00","X4","DVVX10",185
2020-04-25,NA,"X8","TM",16.3
2020-04-25,"16:05:00","X8","TX",20.4
2020-04-25,"03:48:00","X8","TN",11.2
2020-04-25,NA,"X8","HRM",74
2020-04-25,"22:37:00","X8","HRX",95
2020-04-25,"16:01:00","X8","HRN",43
2020-04-25,NA,"X8","PM",1000.9
2020-04-25,"00:01:00","X8","PX",1004.1
2020-04-25,"17:00:00","X8","PN",998.9
2020-04-25,NA,"X8","PPT",0
2020-04-25,NA,"X8","RS24h",26.2
2020-04-25,NA,"X8","VVM10",1.4
2020-04-25,NA,"X8","DVM10",180
2020-04-25,"11:51:00","X8","VVX10",6.7
2020-04-25,"11:51:00","X8","DVVX10",224
2020-04-26,NA,"D5","TM",15.4
2020-04-26,"12:00:00","D5","TX",21.1
2020-04-26,"05:03:00","D5","TN",11.8
2020-04-26,NA,"D5","HRM",78
2020-04-26,"06:00:00","D5","HRX",96
2020-04-26,"12:24:00","D5","HRN",53
2020-04-26,NA,"D5","PM",963.2
2020-04-26,"22:02:00","D5","PX",965
2020-04-26,"03:57:00","D5","PN",961.4
2020-04-26,NA,"D5","PPT",0
2020-04-26,NA,"D5","RS24h",24.9
2020-04-26,NA,"D5","VVM10",2
2020-04-26,NA,"D5","DVM10",217
2020-04-26,"14:42:00","D5","VVX10",6.5
2020-04-26,"14:42:00","D5","DVVX10",204
2020-04-26,NA,"X2","TM",16.8
2020-04-26,"13:31:00","X2","TX",21.3
2020-04-26,"05:00:00","X2","TN",13.1
2020-04-26,NA,"X2","HRM",82
2020-04-26,"04:05:00","X2","HRX",97
2020-04-26,"14:08:00","X2","HRN",65
2020-04-26,NA,"X4","TM",17.5
2020-04-26,"14:13:00","X4","TX",21.1
2020-04-26,"03:42:00","X4","TN",14.3
2020-04-26,NA,"X4","HRM",74
2020-04-26,"03:41:00","X4","HRX",90
2020-04-26,"14:23:00","X4","HRN",53
2020-04-26,NA,"X4","PM",1006.6
2020-04-26,"23:13:00","X4","PX",1008.4
2020-04-26,"02:11:00","X4","PN",1005
2020-04-26,NA,"X4","PPT",0
2020-04-26,NA,"X4","RS24h",25
2020-04-26,NA,"X4","VVM10",1.5
2020-04-26,NA,"X4","DVM10",170
2020-04-26,"18:28:00","X4","VVX10",5.8
2020-04-26,"18:28:00","X4","DVVX10",252
2020-04-26,NA,"X8","TM",16.6
2020-04-26,"13:30:00","X8","TX",21.4
2020-04-26,"03:13:00","X8","TN",12.4
2020-04-26,NA,"X8","HRM",81
2020-04-26,"03:15:00","X8","HRX",98
2020-04-26,"09:08:00","X8","HRN",60
2020-04-26,NA,"X8","PM",1001.4
2020-04-26,"23:05:00","X8","PX",1003.1
2020-04-26,"02:00:00","X8","PN",999.7
2020-04-26,NA,"X8","PPT",0
2020-04-26,NA,"X8","RS24h",24.6
2020-04-26,NA,"X8","VVM10",1.3
2020-04-26,NA,"X8","DVM10",232
2020-04-26,"14:59:00","X8","VVX10",6.3
2020-04-26,"14:59:00","X8","DVVX10",179
2020-04-27,NA,"D5","TM",14.6
2020-04-27,"12:38:00","D5","TX",18.6
2020-04-27,"23:59:00","D5","TN",11.3
2020-04-27,NA,"D5","HRM",82
2020-04-27,"19:00:00","D5","HRX",97
2020-04-27,"00:43:00","D5","HRN",52
2020-04-27,NA,"D5","PM",962.8
2020-04-27,"00:00:00","D5","PX",964.5
2020-04-27,"18:34:00","D5","PN",961.4
2020-04-27,NA,"D5","PPT",0.3
2020-04-27,NA,"D5","RS24h",12.5
2020-04-27,NA,"D5","VVM10",3.9
2020-04-27,NA,"D5","DVM10",239
2020-04-27,"23:43:00","D5","VVX10",13.7
2020-04-27,"23:43:00","D5","DVVX10",259
2020-04-27,NA,"X2","TM",17.4
2020-04-27,"12:20:00","X2","TX",21.4
2020-04-27,"04:39:00","X2","TN",13.3
2020-04-27,NA,"X2","HRM",82
2020-04-27,"05:21:00","X2","HRX",95
2020-04-27,"12:53:00","X2","HRN",66
2020-04-27,NA,"X4","TM",17.5
2020-04-27,"11:47:00","X4","TX",21.1
2020-04-27,"02:45:00","X4","TN",14.5
2020-04-27,NA,"X4","HRM",76
2020-04-27,"23:20:00","X4","HRX",87
2020-04-27,"11:35:00","X4","HRN",51
2020-04-27,NA,"X4","PM",1006.3
2020-04-27,"00:01:00","X4","PX",1008.1
2020-04-27,"17:13:00","X4","PN",1004.6
2020-04-27,NA,"X4","PPT",1.1
2020-04-27,NA,"X4","RS24h",17.8
2020-04-27,NA,"X4","VVM10",2.1
2020-04-27,NA,"X4","DVM10",223
2020-04-27,"23:54:00","X4","VVX10",13.2
2020-04-27,"23:54:00","X4","DVVX10",298
2020-04-27,NA,"X8","TM",16.5
2020-04-27,"12:17:00","X8","TX",21.1
2020-04-27,"03:32:00","X8","TN",12.4
2020-04-27,NA,"X8","HRM",84
2020-04-27,"20:20:00","X8","HRX",96
2020-04-27,"12:02:00","X8","HRN",62
2020-04-27,NA,"X8","PM",1001
2020-04-27,"00:11:00","X8","PX",1002.8
2020-04-27,"18:30:00","X8","PN",999.6
2020-04-27,NA,"X8","PPT",1
2020-04-27,NA,"X8","RS24h",16.9
2020-04-27,NA,"X8","VVM10",2
2020-04-27,NA,"X8","DVM10",244
2020-04-27,"23:45:00","X8","VVX10",13.1
2020-04-27,"23:45:00","X8","DVVX10",303
2020-04-28,NA,"D5","TM",14.5
2020-04-28,"15:04:00","D5","TX",20.4
2020-04-28,"01:32:00","D5","TN",10.2
2020-04-28,NA,"D5","HRM",69
2020-04-28,"01:30:00","D5","HRX",93
2020-04-28,"15:15:00","D5","HRN",38
2020-04-28,NA,"D5","PM",963.8
2020-04-28,"23:48:00","D5","PX",967.3
2020-04-28,"02:48:00","D5","PN",961
2020-04-28,NA,"D5","PPT",1.7
2020-04-28,NA,"D5","RS24h",25.6
2020-04-28,NA,"D5","VVM10",4.5
2020-04-28,NA,"D5","DVM10",279
2020-04-28,"00:38:00","D5","VVX10",12.4
2020-04-28,"00:38:00","D5","DVVX10",292
2020-04-28,NA,"X2","TM",17.7
2020-04-28,"12:08:00","X2","TX",23.6
2020-04-28,"04:50:00","X2","TN",13
2020-04-28,NA,"X2","HRM",64
2020-04-28,"03:03:00","X2","HRX",91
2020-04-28,"12:12:00","X2","HRN",37
2020-04-28,NA,"X4","TM",18
2020-04-28,"14:17:00","X4","TX",23.3
2020-04-28,"01:41:00","X4","TN",13.9
2020-04-28,NA,"X4","HRM",58
2020-04-28,"01:39:00","X4","HRX",80
2020-04-28,"12:09:00","X4","HRN",33
2020-04-28,NA,"X4","PM",1007.5
2020-04-28,"23:56:00","X4","PX",1011.2
2020-04-28,"02:52:00","X4","PN",1004.8
2020-04-28,NA,"X4","PPT",0.9
2020-04-28,NA,"X4","RS24h",24.3
2020-04-28,NA,"X4","VVM10",3
2020-04-28,NA,"X4","DVM10",279
2020-04-28,"00:06:00","X4","VVX10",12.3
2020-04-28,"00:06:00","X4","DVVX10",312
2020-04-28,NA,"X8","TM",17
2020-04-28,"12:54:00","X8","TX",23.7
2020-04-28,"01:04:00","X8","TN",12.2
2020-04-28,NA,"X8","HRM",64
2020-04-28,"01:03:00","X8","HRX",95
2020-04-28,"13:04:00","X8","HRN",35
2020-04-28,NA,"X8","PM",1002.2
2020-04-28,"23:47:00","X8","PX",1005.7
2020-04-28,"02:42:00","X8","PN",999.4
2020-04-28,NA,"X8","PPT",2
2020-04-28,NA,"X8","RS24h",24.1
2020-04-28,NA,"X8","VVM10",3.2
2020-04-28,NA,"X8","DVM10",290
2020-04-28,"00:26:00","X8","VVX10",11.7
2020-04-28,"00:26:00","X8","DVVX10",313
2020-04-29,NA,"D5","TM",14.9
2020-04-29,"13:39:00","D5","TX",20.5
2020-04-29,"01:43:00","D5","TN",10.9
2020-04-29,NA,"D5","HRM",71
2020-04-29,"02:30:00","D5","HRX",96
2020-04-29,"17:01:00","D5","HRN",49
2020-04-29,NA,"D5","PM",966.9
2020-04-29,"10:33:00","D5","PX",968.9
2020-04-29,"16:05:00","D5","PN",965.3
2020-04-29,NA,"D5","PPT",0
2020-04-29,NA,"D5","RS24h",24.6
2020-04-29,NA,"D5","VVM10",4.4
2020-04-29,NA,"D5","DVM10",213
2020-04-29,"16:21:00","D5","VVX10",12.2
2020-04-29,"16:21:00","D5","DVVX10",245
2020-04-29,NA,"X2","TM",17.9
2020-04-29,"14:40:00","X2","TX",23.1
2020-04-29,"05:16:00","X2","TN",12.5
2020-04-29,NA,"X2","HRM",65
2020-04-29,"04:12:00","X2","HRX",92
2020-04-29,"16:10:00","X2","HRN",39
2020-04-29,NA,"X4","TM",18.2
2020-04-29,"14:21:00","X4","TX",22.4
2020-04-29,"05:03:00","X4","TN",14.1
2020-04-29,NA,"X4","HRM",59
2020-04-29,"05:05:00","X4","HRX",82
2020-04-29,"16:46:00","X4","HRN",37
2020-04-29,NA,"X4","PM",1010.5
2020-04-29,"08:30:00","X4","PX",1012.5
2020-04-29,"15:38:00","X4","PN",1008.5
2020-04-29,NA,"X4","PPT",0
2020-04-29,NA,"X4","RS24h",25.1
2020-04-29,NA,"X4","VVM10",2.6
2020-04-29,NA,"X4","DVM10",183
2020-04-29,"16:06:00","X4","VVX10",11.4
2020-04-29,"16:06:00","X4","DVVX10",236
2020-04-29,NA,"X8","TM",17.4
2020-04-29,"13:16:00","X8","TX",22
2020-04-29,"05:08:00","X8","TN",12.7
2020-04-29,NA,"X8","HRM",65
2020-04-29,"05:09:00","X8","HRX",96
2020-04-29,"16:46:00","X8","HRN",41
2020-04-29,NA,"X8","PM",1005.3
2020-04-29,"08:30:00","X8","PX",1007.2
2020-04-29,"15:43:00","X8","PN",1003.5
2020-04-29,NA,"X8","PPT",0
2020-04-29,NA,"X8","RS24h",23.3
2020-04-29,NA,"X8","VVM10",2.4
2020-04-29,NA,"X8","DVM10",216
2020-04-29,"14:49:00","X8","VVX10",10.1
2020-04-29,"14:49:00","X8","DVVX10",208
2020-04-30,NA,"D5","TM",16.7
2020-04-30,"15:03:00","D5","TX",21.2
2020-04-30,"21:23:00","D5","TN",13.4
2020-04-30,NA,"D5","HRM",56
2020-04-30,"21:23:00","D5","HRX",78
2020-04-30,"16:16:00","D5","HRN",37
2020-04-30,NA,"D5","PM",964.9
2020-04-30,"23:00:00","D5","PX",967.3
2020-04-30,"04:06:00","D5","PN",963.1
2020-04-30,NA,"D5","PPT",0
2020-04-30,NA,"D5","RS24h",22.5
2020-04-30,NA,"D5","VVM10",4
2020-04-30,NA,"D5","DVM10",278
2020-04-30,"15:04:00","D5","VVX10",15.9
2020-04-30,"15:04:00","D5","DVVX10",261
2020-04-30,NA,"X2","TM",19.8
2020-04-30,"16:25:00","X2","TX",26
2020-04-30,"01:43:00","X2","TN",14.8
2020-04-30,NA,"X2","HRM",52
2020-04-30,"23:52:00","X2","HRX",83
2020-04-30,"16:26:00","X2","HRN",28
2020-04-30,NA,"X4","TM",20.1
2020-04-30,"16:29:00","X4","TX",24.9
2020-04-30,"01:04:00","X4","TN",16.5
2020-04-30,NA,"X4","HRM",46
2020-04-30,"23:33:00","X4","HRX",65
2020-04-30,"16:52:00","X4","HRN",27
2020-04-30,NA,"X4","PM",1008.3
2020-04-30,"22:48:00","X4","PX",1010.8
2020-04-30,"14:26:00","X4","PN",1006.4
2020-04-30,NA,"X4","PPT",0
2020-04-30,NA,"X4","RS24h",22.1
2020-04-30,NA,"X4","VVM10",2.9
2020-04-30,NA,"X4","DVM10",295
2020-04-30,"14:50:00","X4","VVX10",13.8
2020-04-30,"14:50:00","X4","DVVX10",288
2020-04-30,NA,"X8","TM",19.2
2020-04-30,"16:13:00","X8","TX",24.2
2020-04-30,"23:58:00","X8","TN",14.4
2020-04-30,NA,"X8","HRM",51
2020-04-30,"23:58:00","X8","HRX",75
2020-04-30,"16:43:00","X8","HRN",31
2020-04-30,NA,"X8","PM",1003.1
2020-04-30,"22:47:00","X8","PX",1005.5
2020-04-30,"04:06:00","X8","PN",1001.5
2020-04-30,NA,"X8","PPT",0
2020-04-30,NA,"X8","RS24h",22.1
2020-04-30,NA,"X8","VVM10",3.2
2020-04-30,NA,"X8","DVM10",296
2020-04-30,"13:12:00","X8","VVX10",12.9
2020-04-30,"13:12:00","X8","DVVX10",260
2020-05-01,NA,"D5","TM",18.9
2020-05-01,"14:31:00","D5","TX",24.8
2020-05-01,"04:31:00","D5","TN",14
2020-05-01,NA,"D5","HRM",57
2020-05-01,"22:37:00","D5","HRX",72
2020-05-01,"14:39:00","D5","HRN",43
2020-05-01,NA,"D5","PM",966.2
2020-05-01,"23:48:00","D5","PX",968.6
2020-05-01,"15:32:00","D5","PN",964.7
2020-05-01,NA,"D5","PPT",0
2020-05-01,NA,"D5","RS24h",24.6
2020-05-01,NA,"D5","VVM10",3.8
2020-05-01,NA,"D5","DVM10",241
2020-05-01,"12:02:00","D5","VVX10",14.7
2020-05-01,"12:02:00","D5","DVVX10",265
2020-05-01,NA,"X2","TM",21.9
2020-05-01,"15:40:00","X2","TX",28.7
2020-05-01,"00:12:00","X2","TN",15.2
2020-05-01,NA,"X2","HRM",52
2020-05-01,"00:43:00","X2","HRX",81
2020-05-01,"16:18:00","X2","HRN",35
2020-05-01,NA,"X4","TM",22.1
2020-05-01,"15:37:00","X4","TX",28.1
2020-05-01,"00:55:00","X4","TN",17.1
2020-05-01,NA,"X4","HRM",48
2020-05-01,"00:24:00","X4","HRX",65
2020-05-01,"16:00:00","X4","HRN",33
2020-05-01,NA,"X4","PM",1009.3
2020-05-01,"23:42:00","X4","PX",1011.9
2020-05-01,"15:25:00","X4","PN",1007.1
2020-05-01,NA,"X4","PPT",0
2020-05-01,NA,"X4","RS24h",26.1
2020-05-01,NA,"X4","VVM10",3.6
2020-05-01,NA,"X4","DVM10",284
2020-05-01,"12:46:00","X4","VVX10",14.4
2020-05-01,"12:46:00","X4","DVVX10",308
2020-05-01,NA,"X8","TM",20.8
2020-05-01,"14:04:00","X8","TX",27.3
2020-05-01,"01:41:00","X8","TN",14.2
2020-05-01,NA,"X8","HRM",55
2020-05-01,"00:25:00","X8","HRX",75
2020-05-01,"15:55:00","X8","HRN",38
2020-05-01,NA,"X8","PM",1004.2
2020-05-01,"23:50:00","X8","PX",1006.6
2020-05-01,"15:22:00","X8","PN",1002.4
2020-05-01,NA,"X8","PPT",0
2020-05-01,NA,"X8","RS24h",23.7
2020-05-01,NA,"X8","VVM10",3.1
2020-05-01,NA,"X8","DVM10",296
2020-05-01,"12:43:00","X8","VVX10",14.3
2020-05-01,"12:43:00","X8","DVVX10",313
2020-05-02,NA,"D5","TM",18.8
2020-05-02,"13:36:00","D5","TX",24
2020-05-02,"00:09:00","D5","TN",15.8
2020-05-02,NA,"D5","HRM",69
2020-05-02,"20:43:00","D5","HRX",81
2020-05-02,"14:17:00","D5","HRN",54
2020-05-02,NA,"D5","PM",969.1
2020-05-02,"23:23:00","D5","PX",970.7
2020-05-02,"05:02:00","D5","PN",967
2020-05-02,NA,"D5","PPT",0
2020-05-02,NA,"D5","RS24h",27.5
2020-05-02,NA,"D5","VVM10",2.2
2020-05-02,NA,"D5","DVM10",158
2020-05-02,"04:40:00","D5","VVX10",8.6
2020-05-02,"04:40:00","D5","DVVX10",339
2020-05-02,NA,"X2","TM",19.5
2020-05-02,"11:45:00","X2","TX",24.5
2020-05-02,"23:59:00","X2","TN",16.8
2020-05-02,NA,"X2","HRM",73
2020-05-02,"23:49:00","X2","HRX",92
2020-05-02,"11:44:00","X2","HRN",54
2020-05-02,NA,"X4","TM",20.2
2020-05-02,"11:48:00","X4","TX",23.7
2020-05-02,"23:10:00","X4","TN",18.4
2020-05-02,NA,"X4","HRM",65
2020-05-02,"20:50:00","X4","HRX",80
2020-05-02,"11:44:00","X4","HRN",49
2020-05-02,NA,"X4","PM",1012.3
2020-05-02,"23:30:00","X4","PX",1014
2020-05-02,"03:47:00","X4","PN",1010.7
2020-05-02,NA,"X4","PPT",0
2020-05-02,NA,"X4","RS24h",27.1
2020-05-02,NA,"X4","VVM10",2
2020-05-02,NA,"X4","DVM10",82
2020-05-02,"05:27:00","X4","VVX10",9.5
2020-05-02,"05:27:00","X4","DVVX10",332
2020-05-02,NA,"X8","TM",20.3
2020-05-02,"13:07:00","X8","TX",24.3
2020-05-02,"23:31:00","X8","TN",16.9
2020-05-02,NA,"X8","HRM",67
2020-05-02,"22:54:00","X8","HRX",80
2020-05-02,"11:59:00","X8","HRN",52
2020-05-02,NA,"X8","PM",1007.1
2020-05-02,"23:06:00","X8","PX",1008.7
2020-05-02,"04:39:00","X8","PN",1005.4
2020-05-02,NA,"X8","PPT",0
2020-05-02,NA,"X8","RS24h",26.5
2020-05-02,NA,"X8","VVM10",2.1
2020-05-02,NA,"X8","DVM10",63
2020-05-02,"03:10:00","X8","VVX10",9.2
2020-05-02,"03:10:00","X8","DVVX10",315
2020-05-03,NA,"D5","TM",18.4
2020-05-03,"13:43:00","D5","TX",22.1
2020-05-03,"05:00:00","D5","TN",15.5
2020-05-03,NA,"D5","HRM",73
2020-05-03,"20:30:00","D5","HRX",88
2020-05-03,"14:04:00","D5","HRN",60
2020-05-03,NA,"D5","PM",970.7
2020-05-03,"10:05:00","D5","PX",972.3
2020-05-03,"23:59:00","D5","PN",969.7
2020-05-03,NA,"D5","PPT",0
2020-05-03,NA,"D5","RS24h",28.3
2020-05-03,NA,"D5","VVM10",2.8
