lat,lon,boxName,boxId,unit,value,createdAt
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.5,2022-01-18T16:20:31.450Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.7,2022-01-18T16:10:23.694Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.9,2022-01-18T16:00:22.520Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.1,2022-01-18T15:50:12.605Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.2,2022-01-18T15:40:12.278Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.3,2022-01-18T15:30:09.913Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.5,2022-01-18T15:20:00.897Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.9,2022-01-18T15:10:01.605Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.5,2022-01-18T14:59:52.250Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.8,2022-01-18T14:49:42.590Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.7,2022-01-18T14:39:42.351Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.7,2022-01-18T14:29:32.798Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.9,2022-01-18T14:19:31.308Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,15,2022-01-18T14:09:23.269Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.8,2022-01-18T13:59:21.700Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.7,2022-01-18T13:49:13.463Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.8,2022-01-18T13:39:05.071Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.9,2022-01-18T13:28:57.081Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,15.2,2022-01-18T13:18:50.185Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,15.6,2022-01-18T13:08:42.220Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,15.2,2022-01-18T12:58:34.340Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.8,2022-01-18T12:48:26.448Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.9,2022-01-18T12:38:17.586Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.7,2022-01-18T12:28:18.592Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.1,2022-01-18T12:18:07.131Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,14.1,2022-01-18T12:07:58.881Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.9,2022-01-18T11:57:51.031Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.5,2022-01-18T11:47:42.040Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.1,2022-01-18T11:37:34.101Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.5,2022-01-18T11:27:26.291Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.4,2022-01-18T11:17:18.582Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12,2022-01-18T11:07:09.748Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,11.7,2022-01-18T10:57:01.911Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,11.3,2022-01-18T10:47:00.974Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,11,2022-01-18T10:36:53.727Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,10.8,2022-01-18T10:26:54.632Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,10.6,2022-01-18T10:16:44.859Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,10.3,2022-01-18T10:06:36.595Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,10.1,2022-01-18T09:56:36.620Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,10,2022-01-18T09:46:28.489Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,9.6,2022-01-18T09:36:20.640Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,9.4,2022-01-18T09:26:12.751Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,8.9,2022-01-18T09:16:04.850Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,8.1,2022-01-18T09:06:04.387Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,7.4,2022-01-18T08:55:56.413Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,6.9,2022-01-18T08:45:48.139Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,6.8,2022-01-18T08:35:40.055Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,6.3,2022-01-18T08:25:32.056Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,5.8,2022-01-18T08:15:24.159Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,5.1,2022-01-18T08:05:14.708Z
